date_of_extract	organisation_number	registered_charity_number	linked_charity_number	charity_name	charity_type	charity_registration_status	date_of_registration	date_of_removal	charity_reporting_status	latest_acc_fin_period_start_date	latest_acc_fin_period_end_date	latest_income	latest_expenditure	charity_contact_address1	charity_contact_address2	charity_contact_address3	charity_contact_address4	charity_contact_address5	charity_contact_postcode	charity_contact_phone	charity_contact_email	charity_contact_web	charity_company_registration_number	charity_insolvent	charity_in_administration	charity_previously_excepted	charity_is_cdf_or_cif	charity_is_cio	cio_is_dissolved	date_cio_dissolution_notice	charity_activities	charity_gift_aid	charity_has_land
2026-03-25 00:00:00.0000000	1110	202173	2	JOHN SNART		Removed	1962-01-01 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1111	202173	3	WARD'S CHARITY (GEORGE WARD THE ELDER)		Removed	1962-01-01 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1112	202185	1	TRUST PROPERTY HELD IN CONNECTION WITH WIMBORNE BRANCH BRITISH LEGION		Registered	1962-01-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1113	202193	1	JOHN GARDINER		Registered	1962-01-15 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1114	202193	2	HINTON POOR'S MONEY		Registered	1962-01-15 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1115	202193	3	HENRY MUSTERS		Registered	1962-01-15 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1116	202193	4	POOR'S ESTATE		Registered	1962-01-15 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1117	202199	1	BRIDGET GARDNER		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1118	202199	2	ELIZABETH ROWNEY		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1119	202199	3	BETTS CHARITY		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1120	202199	4	BENJAMIN HAYNES		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1121	202199	5	CHRISTOPHER PAUL		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1122	202199	6	NON-ECCLESIASTICAL CHARITY OF PETER NICHOLLS		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1123	202199	7	MRS TURNER		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1124	202199	8	DR GIBBONS		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1125	202199	9	NON-ECCLESIASTICAL CHARITY OF WILLIAM HANDY		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1126	202199	10	RICHARD BRANTHWAITE FOR THE POOR		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1127	202199	11	ARCHBISHOP JUXON		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1128	202199	12	RICHARD BRANTHWAITE (1653)		Registered	1962-01-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1129	202199	13	LOUISA PRYOR		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1130	202199	14	ISABELLA KIDD		Removed	1962-01-22 00:00:00.0000000	1996-10-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1131	202199	15	SUSAN KIDD		Registered	1962-01-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1132	202209	1	WILLIAM MILLARD		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1133	202209	2	THOMAS MAYNARD		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1134	202209	3	THOMAS MILLARD		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1135	202209	4	MARY HOLE		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1136	202209	5	LEONARD STEPHENS		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1137	202209	6	ELIZABETH MILLER		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1138	202209	7	EDMUND LAGGETT		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1139	202209	8	SIMON HURLE		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1140	202209	9	MRS ELIZABETH SIMS		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1141	202209	10	JOHN WEEKS		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1142	202209	11	WILLIAM SIMS		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1143	202209	12	JOHN WEST		Registered	1962-02-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1144	202212	1	WILLIAM MAYNER		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1145	202212	2	THOMAS JENKINSON		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1146	202212	3	THOMAS ADAMS		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1147	202212	4	ELM POOR CHARITY		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1148	202212	5	WILLIAM PAYNE		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1149	202212	6	DANIEL SWAINE (CALLED THOMAS SQUIER IN THE SCHEME OF 19 MARCH 1869)		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1150	202212	7	THOMAS COWARD		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1151	202212	8	CROWMEER COMMON CHARITY		Registered	1962-04-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1152	202223	1	FRANCES BYRD		Registered	1962-05-21 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1153	202223	2	THOMAS KNIGHT		Registered	1962-05-21 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1154	202223	3	THOMAS ATTENBOROUGH		Registered	1962-05-21 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1155	202223	7	THOMAS COALES		Registered	1962-05-21 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1156	202225	1	AVENANT ALMSHOUSE FUND		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1157	202225	2	MOSELEY ESTATE CHARITY		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1158	202225	3	MR WHATELEY OTHERWISE THE RED HILL ESTATE		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1159	202225	4	SIR WILLIAM WHORWOOD'S CHARITY		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1160	202225	5	JOHN FIELD		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1161	202225	6	FOX'S CHARITY		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1162	202225	7	KING'S NORTON PARISH LANDS CHARITY		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1163	202240	1	JOHN WEEKES		Registered	1962-02-05 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1164	202240	2	HANNAH NICHOLAS (OR NICHOLLS)		Registered	1962-02-05 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1165	202250	1	ANNA MARIA MICHELL		Removed	1962-04-27 00:00:00.0000000	1997-05-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1166	202263	1	THE ALMONDSBURY EDUCATIONAL FOUNDATION		Removed	1962-04-25 00:00:00.0000000	2001-05-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1167	202263	2	CHURCH LANDS CHARITY		Removed	1962-04-25 00:00:00.0000000	2001-05-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1168	202263	3	THOMAS JEFFERIES		Removed	1962-04-25 00:00:00.0000000	1995-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1169	202263	4	JOHN SILCOX		Removed	1962-04-25 00:00:00.0000000	1995-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1170	202263	5	EDWARD TIRRELL		Removed	1962-04-25 00:00:00.0000000	1995-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1171	202277	1	SAMUEL EDWIN BARTLEET		Registered	1962-01-26 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1172	202288	1	TETBURY ALMSHOUSE CHARITY		Registered	1970-12-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1173	202288	2	TETBURY RELIEF IN NEED CHARITY		Registered	1970-12-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1174	202325	1	CHAPLIN FOR INMATES		Registered	1962-01-11 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1175	202349	1	GEORGE ALFRED WILLS AND VERNON WILLS MEMORIAL FUND		Removed	1962-02-14 00:00:00.0000000	1994-02-21 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1176	202349	2	ROBERT AND JESSIE BROMHEAD BEQUEST		Registered	1962-02-14 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1177	202349	3	EDITH GARDNER CHARITY		Removed	1962-02-14 00:00:00.0000000	2011-06-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1178	202380	1	CLOTHING AND BREAD CHARITY		Removed	1962-04-16 00:00:00.0000000	1991-02-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1179	202384	1	ST MICHAEL'S PARK TRUST FOR STOKES CROFT AND REDCLIFFE ALMSHOUSES		Removed	1962-04-04 00:00:00.0000000	2009-12-30 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1180	202384	2	JACOB WILCOX RICKETTS		Removed	1962-04-04 00:00:00.0000000	2009-12-30 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1181	202384	3	DR JOHN WRIGHT		Removed	1962-04-04 00:00:00.0000000	2009-12-30 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1182	202389	1	SAMUEL WALTER		Removed	1963-11-08 00:00:00.0000000	2001-12-10 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1183	202437	1	HANLEY CASTLE ALMSHOUSES		Removed	1962-02-12 00:00:00.0000000	1998-01-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1184	202437	2	THOMAS HERBERT		Removed	1962-02-12 00:00:00.0000000	1996-08-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1185	202437	3	JONES'S CHARITY		Removed	1962-02-12 00:00:00.0000000	1998-01-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1186	202437	4	REBECCA HAYNES		Removed	1962-02-12 00:00:00.0000000	1998-02-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1187	202437	5	PENELOPE MORGAN		Removed	1962-02-12 00:00:00.0000000	1998-02-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1188	202437	6	JAMES BATEMAN		Removed	1962-02-12 00:00:00.0000000	1998-02-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1189	202437	7	THOMAS HUSSEY		Removed	1962-02-12 00:00:00.0000000	1998-02-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1190	202437	8	HANLEY CASTLE BREAD CHARITY		Removed	1962-02-12 00:00:00.0000000	1998-02-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1191	202437	9	ELIZABETH CALE		Removed	1962-02-12 00:00:00.0000000	1998-02-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1192	202441	1	AN UNKNOWN DONOR (MONKSILVER)		Removed	1962-09-26 00:00:00.0000000	1997-06-30 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1193	202450	1	JOHN SANDERS		Removed	1962-02-08 00:00:00.0000000	2000-03-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1194	202450	2	JOHN LAND		Removed	1962-02-08 00:00:00.0000000	2000-03-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1195	202450	3	HUMPHRY WILCOCKS		Removed	1962-02-08 00:00:00.0000000	2000-03-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1196	202450	4	GRACE BAMPFIELD AND OTHERS (PINHOE BRANCH)		Removed	1962-02-08 00:00:00.0000000	2000-03-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1197	202457	1	WILLIAM HANNEN		Removed	1962-03-26 00:00:00.0000000	1995-01-26 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1198	202457	2	CHUBB'S ALMSHOUSE		Removed	1962-03-26 00:00:00.0000000	1996-08-22 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1199	202457	3	SPILLER'S ALMSHOUSE		Removed	1962-03-26 00:00:00.0000000	1996-08-22 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1200	202462	1	FRANCES COX		Removed	1962-04-18 00:00:00.0000000	2002-08-27 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1201	202463	1	KINGSCOTE AND NEWINGTON BAGPATH POORS WIDOWS		Removed	1962-02-05 00:00:00.0000000	2010-10-07 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1202	202463	2	JOHN WIGHT		Removed	1962-02-05 00:00:00.0000000	2010-10-07 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1203	202463	3	JOHN WIGHT		Removed	1962-02-05 00:00:00.0000000	2010-10-07 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1204	202467	1	LETTICE MARTIN		Registered	1962-02-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1205	202467	2	RICHARD SWAN		Registered	1962-02-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1206	202467	3	TOWN HOUSES		Registered	1962-02-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1207	202467	4	TOWN LANDS		Registered	1962-02-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1208	202467	5	ICKLETON CLOTHING CLUB FUND		Registered	1962-02-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1209	202467	6	THE BOWEN CHARITY		Registered	1962-02-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1210	202472	1	SAMUEL ADLAM		Registered	1962-02-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1211	202472	2	JAMES SAINSBURY		Registered	1962-02-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1212	202472	3	WILLIAM KNIGHT		Registered	1962-02-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1213	202472	4	ROBERT MOODY		Registered	1962-02-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1214	202472	5	POOR'S STOCK		Registered	1962-02-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1215	202474	1	SARAH HANCOCK		Removed	1962-02-02 00:00:00.0000000	1996-07-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1216	202485	1	ECCLESIASTICAL CHARITY OF RICHARD BOND		Registered	1962-02-07 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1217	202485	2	JOHN WRIGHT		Registered	1962-02-07 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1218	202485	3	CHURCH RENTS		Registered	1962-02-07 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1219	202486	1	REBECCA MICHELMORE BEQUEST		Removed	1962-05-03 00:00:00.0000000	1991-08-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1220	202486	2	ELIZABETH WILLS BEQUEST		Removed	1962-05-03 00:00:00.0000000	1991-08-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1221	202488	1	CHARLES OLIVER FOR COMMUNITY CENTRE		Registered	1962-01-23 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1222	202502	1	CLEAVE'S ALMSHOUSE TRUST		Removed	1969-11-10 00:00:00.0000000	2008-07-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1223	202502	2	ELEEMOSYNARY FUND		Removed	1969-11-10 00:00:00.0000000	2008-07-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1224	202511	1	REVEREND RICHARD GARNETT		Registered	1962-05-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1225	202511	2	JOYCE HALL		Registered	1962-05-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1226	202511	3	MARY ANN HORTON		Registered	1962-05-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1227	202511	4	POOR'S LAND OTHERWISE WILLIAM TAYLOR'S CHARITY		Registered	1962-05-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1228	202516	1	BEQUEST OF SUSAN MCBEAN		Removed	1962-05-21 00:00:00.0000000	1994-08-10 00:00:00.0000000																False	False								
